ranking,id_cliente,segmento,perfil_risco,tipo_cliente,prioridade,score_gap_total,pl_brl,pct_offshore,pct_cdi,saldo_conta_global_usd,caixa_parado_usd,dias_sem_remessa,dolar_medio_compra,motivo_principal,cluster_nome,cluster
1355,G1532,Investidor,Sofisticado,PF,MODERADO,37.0,2558161.38,0.0873,0.6128,10723.84,787.39,39,5.7648,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1356,G1229,Investidor,Arrojado,PF,MODERADO,37.0,2271822.45,0.0686,0.375,58129.69,11954.75,86,4.7353,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1357,G2108,Alta Renda,Conservador,PF,MODERADO,37.0,30000000.0,0.107,0.4063,15822.15,4021.24,38,4.5361,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1358,G0293,Qualificado,Arrojado,PJ,MODERADO,37.0,305528.5,0.115,0.7619,17364.72,213.76,45,5.6853,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1359,G2001,Alta Renda,Moderado,PF,MODERADO,37.0,5443947.94,0.1364,0.4217,272398.27,48163.56,31,4.7864,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1360,G2301,Alta Renda,Moderado,PF,MODERADO,37.0,14381245.09,0.1882,0.3486,185647.49,37547.15,80,5.0988,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1361,G2163,Alta Renda,Arrojado,PF,MODERADO,37.0,6179958.32,0.0956,0.468,60642.37,16405.19,21,4.746,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1362,G2833,Wealth,Arrojado,PF,MODERADO,37.0,247268269.8,0.1491,0.3502,978118.54,100492.46,38,4.8374,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1363,G2286,Alta Renda,Moderado,PF,MODERADO,37.0,13545626.5,0.1095,0.574,67506.35,11480.37,16,5.8062,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1364,G2458,Alta Renda,Moderado,PF,MODERADO,37.0,8708087.28,0.1585,0.4648,93712.35,46945.2,10,5.4036,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1365,G0160,Qualificado,Moderado,PF,MODERADO,36.75,500000.0,0.053,0.5953,10000.0,5267.46,10,4.0981,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1366,G2507,Alta Renda,Sofisticado,PF,MODERADO,36.75,11610911.21,0.1095,0.2987,33108.21,7693.86,97,5.3499,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1367,G1093,Investidor,Moderado,PF,MODERADO,36.75,1134526.28,0.1729,0.5345,103651.83,15259.09,5,6.2234,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1368,G0689,Investidor,Arrojado,PF,MODERADO,36.75,3252410.24,0.1091,0.4074,67500.84,17627.1,7,4.5015,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1369,G1953,Alta Renda,Moderado,PF,MODERADO,36.75,12368545.83,0.0891,0.2004,166851.73,78212.47,9,4.5363,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1370,G1378,Investidor,Conservador,PJ,MODERADO,36.75,2215623.18,0.1055,0.4331,52823.92,8507.19,11,5.7923,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1371,G2736,Alta Renda,Conservador,PJ,MODERADO,36.75,9187651.98,0.0501,0.3082,46827.88,1394.81,8,5.1122,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1372,G0880,Investidor,Arrojado,PF,MODERADO,36.75,2535209.09,0.0923,0.6262,21898.18,6690.61,22,5.8468,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1373,G0486,Investidor,Arrojado,PF,MODERADO,36.75,2114304.3,0.0753,0.3865,27147.41,6363.6,53,5.1947,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1374,G0341,Qualificado,Moderado,PF,MODERADO,36.75,224046.32,0.1103,0.5708,20148.99,9450.02,6,6.3443,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1375,G1370,Investidor,Sofisticado,PF,MODERADO,36.75,3444683.16,0.089,0.5284,51596.56,13212.65,44,4.7153,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1376,G2227,Alta Renda,Arrojado,PF,MODERADO,36.75,18943123.44,0.1898,0.4624,45833.42,17829.1,9,5.4341,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1377,G1699,Investidor,Conservador,PF,MODERADO,36.75,704250.48,0.0823,0.5697,26195.79,1628.71,22,5.3195,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1378,G1227,Investidor,Conservador,PF,MODERADO,36.75,2049625.15,0.0656,0.5475,18929.37,2922.64,12,5.1271,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1379,G1247,Investidor,Moderado,PF,MODERADO,36.75,624126.03,0.0631,0.6018,10000.0,366.0,15,5.1969,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1380,G2784,Wealth,Arrojado,PF,MODERADO,36.75,107812399.66,0.1968,0.2652,177036.68,14513.3,68,6.2595,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1381,G2791,Wealth,Conservador,PF,MODERADO,36.75,90839301.13,0.207,0.2822,1118170.52,558956.01,47,5.2575,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1382,G1338,Investidor,Moderado,PF,MODERADO,36.75,1021109.3,0.1144,0.5364,20871.44,11454.6,23,5.5714,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1383,G2356,Alta Renda,Moderado,PJ,MODERADO,36.75,5669303.16,0.0534,0.3445,107430.64,25471.55,21,3.8666,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1384,G1511,Investidor,Conservador,PF,MODERADO,36.75,1715316.95,0.0826,0.3558,17460.1,5091.41,25,6.1454,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1385,G0053,Qualificado,Conservador,PF,MODERADO,36.75,500000.0,0.0519,0.4575,10000.0,1990.35,11,7.7499,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1386,G2699,Alta Renda,Moderado,PJ,MODERADO,36.75,5000000.0,0.0661,0.1651,127076.1,5863.61,13,5.2231,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1387,G0129,Qualificado,Moderado,PF,MODERADO,36.75,100000.0,0.0563,0.5882,11081.61,2351.35,47,5.2038,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1388,G1092,Investidor,Moderado,PJ,MODERADO,36.75,982780.35,0.0903,0.4461,49877.21,10443.29,33,6.022,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1389,G2527,Alta Renda,Moderado,PJ,MODERADO,36.75,19420931.69,0.1217,0.3699,157847.33,106917.0,8,4.0644,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1390,G1893,Alta Renda,Moderado,PF,MODERADO,36.75,10139630.16,0.0834,0.5861,364575.15,8741.43,10,5.0641,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1391,G0396,Qualificado,Arrojado,PF,MODERADO,36.75,186573.88,0.0517,0.5938,10000.0,3684.35,5,4.7661,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1392,G2659,Alta Renda,Moderado,PJ,MODERADO,36.5,13660837.77,0.1104,0.2314,203190.25,43190.34,5,4.3004,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1393,G0177,Qualificado,Conservador,PF,MODERADO,36.5,155940.6,0.0396,0.5717,14684.27,724.3,17,4.266,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1394,G2531,Alta Renda,Moderado,PF,MODERADO,36.5,20505494.48,0.1783,0.3542,241477.36,56920.52,24,5.8871,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1395,G0291,Qualificado,Moderado,PJ,MODERADO,36.5,196082.23,0.0798,0.6567,13509.68,5613.53,43,4.5164,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1396,G1907,Alta Renda,Moderado,PF,MODERADO,36.5,12694940.1,0.0819,0.4083,48425.35,8259.73,37,5.0686,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1397,G1750,Investidor,Moderado,PF,MODERADO,36.5,1083278.96,0.0694,0.4193,60212.84,5287.8,24,6.2642,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1398,G0856,Investidor,Arrojado,PF,MODERADO,36.5,2648324.78,0.1529,0.5306,48244.29,14623.42,33,7.0001,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1399,G2625,Alta Renda,Moderado,PF,MODERADO,36.5,5000000.0,0.1859,0.3997,129769.13,31931.41,18,6.226,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1400,G2626,Alta Renda,Moderado,PJ,MODERADO,36.5,13177936.07,0.0801,0.4034,33312.13,3093.66,9,6.1039,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1401,G1549,Investidor,Conservador,PF,MODERADO,36.5,1840122.47,0.1564,0.5366,18541.27,3358.45,125,5.6138,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1402,G1067,Investidor,Moderado,PF,MODERADO,36.5,4804909.89,0.0929,0.4026,70698.07,22249.86,14,5.9658,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1403,G2208,Alta Renda,Arrojado,PF,MODERADO,36.5,9636691.69,0.0742,0.1382,82555.81,2504.49,75,4.0474,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1404,G2065,Alta Renda,Arrojado,PJ,MODERADO,36.5,14508007.79,0.156,0.207,181821.54,96187.8,56,5.7012,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1405,G1199,Investidor,Moderado,PF,MODERADO,36.5,1393808.21,0.0568,0.3917,22509.49,6442.26,17,5.5775,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1406,G0426,Qualificado,Conservador,PF,MODERADO,36.5,199540.1,0.0467,0.588,10939.44,2151.21,9,4.5368,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1407,G2260,Alta Renda,Moderado,PF,MODERADO,36.5,5985340.48,0.1184,0.4236,84204.67,13885.72,39,4.2837,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1408,G0151,Qualificado,Moderado,PJ,MODERADO,36.5,180775.31,0.0955,0.597,23618.18,4525.32,14,6.7626,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1409,G0985,Investidor,Moderado,PF,MODERADO,36.25,1476837.86,0.0565,0.3728,20528.12,4491.13,45,6.4722,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1410,G2557,Alta Renda,Moderado,PF,MODERADO,36.25,13071540.24,0.1069,0.3362,77907.12,22571.02,67,4.3068,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1411,G1010,Investidor,Moderado,PF,MODERADO,36.25,2082786.45,0.1927,0.6518,27176.84,13885.64,23,6.1438,Concentração excessiva em CDI,Urgente — Grande Gap Offshore,0
1412,G0437,Qualificado,Conservador,PF,MODERADO,36.25,246582.69,0.0853,0.6548,18587.4,1659.49,21,6.6328,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1413,G2364,Alta Renda,Conservador,PF,MODERADO,36.25,10073056.22,0.1869,0.3275,229267.61,96058.11,26,4.6018,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1414,G1514,Investidor,Moderado,PF,MODERADO,36.25,3801095.23,0.1327,0.4448,27952.6,19374.43,121,5.8215,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1415,G2766,Wealth,Moderado,PJ,MODERADO,36.25,88817071.63,0.2732,0.2552,1234407.33,534819.79,87,6.2513,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1416,G2373,Alta Renda,Arrojado,PF,MODERADO,36.25,18394457.49,0.0555,0.3916,10000.0,2796.23,29,3.8613,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1417,G0648,Investidor,Moderado,PF,MODERADO,36.25,1499420.21,0.165,0.4596,33971.33,8997.25,63,6.0838,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1418,G0808,Investidor,Arrojado,PJ,MODERADO,36.25,3619588.73,0.0925,0.3944,40370.31,5847.37,26,7.1728,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1419,G2611,Alta Renda,Sofisticado,PF,MODERADO,36.25,5000000.0,0.1582,0.4919,76778.43,12567.16,60,4.1995,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1420,G2866,Wealth,Sofisticado,PJ,MODERADO,36.25,30000000.0,0.1656,0.2079,1214475.19,297198.01,18,5.3062,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1421,G0562,Investidor,Moderado,PF,MODERADO,36.25,914959.7,0.0905,0.4888,30863.29,20566.94,23,5.7531,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1422,G0354,Qualificado,Moderado,PF,MODERADO,36.25,125207.44,0.053,0.7739,10000.0,2749.85,13,4.9367,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1423,G0382,Qualificado,Moderado,PJ,MODERADO,36.25,120288.64,0.0827,0.7875,10911.1,5861.52,14,4.7495,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1424,G1295,Investidor,Arrojado,PJ,MODERADO,36.25,1045354.55,0.1106,0.4785,87069.04,11793.64,26,6.4476,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1425,G1938,Alta Renda,Moderado,PF,MODERADO,36.25,11330396.55,0.1037,0.4157,303012.19,23529.18,8,5.148,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1426,G0995,Investidor,Sofisticado,PF,MODERADO,36.0,1883916.05,0.053,0.6556,18227.25,3175.81,37,4.4886,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1427,G1380,Investidor,Conservador,PJ,MODERADO,36.0,1046067.78,0.1127,0.5117,16694.29,1959.33,45,5.7956,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1428,G0170,Qualificado,Conservador,PF,MODERADO,36.0,103708.5,0.0868,0.5084,15452.88,10584.91,30,5.6009,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1429,G2804,Wealth,Arrojado,PJ,MODERADO,36.0,160186758.99,0.1246,0.0969,859192.73,9265.01,98,5.4057,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1430,G2794,Wealth,Moderado,PF,MODERADO,36.0,150493205.03,0.1725,0.0749,186282.41,129275.99,9,5.346,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1431,G0227,Qualificado,Moderado,PF,MODERADO,36.0,134881.53,0.061,0.5695,10945.77,2629.05,50,5.6317,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1432,G0161,Qualificado,Moderado,PF,MODERADO,36.0,172546.91,0.1228,0.6476,10435.36,5413.87,38,7.0039,Concentração excessiva em CDI,Urgente — Grande Gap Offshore,0
1433,G2831,Wealth,Arrojado,PF,MODERADO,36.0,51399112.11,0.2098,0.3424,583868.22,438061.32,7,5.0407,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1434,G0812,Investidor,Moderado,PF,MODERADO,36.0,1286894.87,0.0719,0.5837,10710.51,5407.25,11,5.4373,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1435,G2066,Alta Renda,Moderado,PF,MODERADO,36.0,11812565.31,0.1362,0.5838,28918.56,5121.91,9,5.4722,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1436,G1130,Investidor,Conservador,PF,MODERADO,36.0,1306614.25,0.1182,0.6451,21160.83,12180.7,29,3.9405,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1437,G0861,Investidor,Moderado,PF,MODERADO,36.0,1573752.07,0.0751,0.5717,189915.13,3332.94,19,5.4241,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1438,G2657,Alta Renda,Moderado,PF,MODERADO,36.0,21315808.96,0.1219,0.4274,58058.46,7269.56,30,6.0032,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1439,G0296,Qualificado,Conservador,PF,MODERADO,36.0,168854.49,0.0764,0.5282,21950.77,433.89,45,5.8196,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1440,G2150,Alta Renda,Arrojado,PJ,MODERADO,36.0,19490854.62,0.1044,0.3198,201656.08,40076.84,46,4.7331,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1441,G0778,Investidor,Moderado,PF,MODERADO,36.0,2690507.81,0.0875,0.6861,44962.69,10976.72,7,4.0789,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1442,G0186,Qualificado,Moderado,PF,MODERADO,36.0,173409.88,0.0948,0.7068,10000.0,100.4,23,5.9536,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1443,G2407,Alta Renda,Arrojado,PF,MODERADO,36.0,5000000.0,0.1948,0.1541,642948.8,60965.99,8,6.4199,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1444,G1644,Investidor,Moderado,PF,MODERADO,36.0,2874779.08,0.0717,0.4993,18818.76,6429.51,12,4.0711,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1445,G0070,Qualificado,Moderado,PF,MODERADO,36.0,256250.19,0.0659,0.4467,18861.1,5153.95,95,4.8152,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1446,G1640,Investidor,Arrojado,PF,MODERADO,36.0,816900.86,0.0862,0.4752,64398.01,36865.07,5,4.1953,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1447,G0461,Investidor,Moderado,PF,MODERADO,36.0,1804387.7,0.0908,0.5772,33690.86,5943.25,48,5.8028,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1448,G2606,Alta Renda,Sofisticado,PF,MODERADO,36.0,11994476.49,0.1334,0.334,259217.36,66018.44,6,5.0849,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1449,G0368,Qualificado,Conservador,PJ,MODERADO,36.0,206689.89,0.1152,0.7166,10000.0,5942.71,30,3.8395,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1450,G1082,Investidor,Moderado,PF,MODERADO,35.75,2544484.35,0.0706,0.4245,14505.34,5120.46,62,4.1932,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1451,G0804,Investidor,Sofisticado,PF,MODERADO,35.75,1114729.2,0.1046,0.4791,58305.14,21490.88,4,4.0532,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1452,G0158,Qualificado,Moderado,PF,MODERADO,35.75,310992.29,0.1103,0.4923,30541.08,9979.58,59,5.3235,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1453,G1111,Investidor,Arrojado,PF,MODERADO,35.75,1139581.5,0.1749,0.5091,110623.56,43971.76,10,5.0022,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1454,G0729,Investidor,Sofisticado,PF,MODERADO,35.75,2142394.6,0.115,0.5159,22862.36,1512.01,38,5.0074,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1455,G2640,Alta Renda,Moderado,PF,MODERADO,35.75,10365548.24,0.1368,0.4224,182425.17,21572.49,21,6.4664,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1456,G0250,Qualificado,Moderado,PF,MODERADO,35.75,262029.49,0.0774,0.6723,10000.0,2384.08,26,4.3005,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1457,G0144,Qualificado,Conservador,PJ,MODERADO,35.75,100000.0,0.0325,0.4675,27340.04,841.59,24,4.9408,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1458,G0418,Qualificado,Arrojado,PF,MODERADO,35.75,500000.0,0.0687,0.3604,12393.87,8136.3,11,6.2872,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1459,G1505,Investidor,Arrojado,PF,MODERADO,35.75,784908.06,0.0981,0.6149,92690.94,10623.78,46,4.5351,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1460,G0212,Qualificado,Conservador,PF,MODERADO,35.75,341325.66,0.0502,0.6063,31838.77,6920.02,23,4.7359,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1461,G2031,Alta Renda,Moderado,PF,MODERADO,35.75,16083368.15,0.1403,0.5279,151807.65,7337.15,80,6.0121,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1462,G1818,Alta Renda,Moderado,PF,MODERADO,35.75,5000000.0,0.1005,0.3102,104887.5,13295.14,14,5.7528,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1463,G1003,Investidor,Sofisticado,PF,MODERADO,35.75,2042611.25,0.115,0.3282,38118.07,7130.66,18,6.6188,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1464,G0965,Investidor,Arrojado,PF,MODERADO,35.75,2914255.27,0.0626,0.5805,23141.11,11246.43,21,4.5494,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1465,G1399,Investidor,Moderado,PF,MODERADO,35.75,806750.52,0.1073,0.4969,25066.95,350.71,84,4.5601,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1466,G0019,Qualificado,Conservador,PF,MODERADO,35.75,359402.96,0.0881,0.7265,10000.0,806.21,91,4.4054,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1467,G2524,Alta Renda,Arrojado,PF,MODERADO,35.75,5000000.0,0.1597,0.4423,419742.01,104625.04,42,4.5434,Caixa parado na conta internacional,Alto Risco — CDI Excessivo,1
1468,G1528,Investidor,Moderado,PF,MODERADO,35.75,2067577.82,0.1895,0.4597,228622.89,33147.05,15,5.8833,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
1469,G0352,Qualificado,Moderado,PJ,MODERADO,35.75,181368.76,0.06,0.6148,11982.04,3744.61,25,5.4325,Concentração no Brasil (risco país),Urgente — Grande Gap Offshore,0
1470,G2466,Alta Renda,Moderado,PF,MODERADO,35.75,21366187.94,0.1836,0.5635,403678.0,57064.08,11,4.2858,Concentração no Brasil (risco país),Alto Risco — CDI Excessivo,1
